Channel,Accuracy,Precision,Recall,F1,AUC,TrainingTime,InferenceTime,Parameters
M-5,0.7684975034044484,0.0,0.0,0.0,0.6988799604332339,0.06939411163330078,0.07534265518188477,2480724
M-6,0.9486916367367881,1.0,0.494949494949495,0.6621621621621622,0.9870982815014797,0.07506227493286133,0.04254317283630371,2480724
M-7,0.953307392996109,1.0,0.5175879396984925,0.6821192052980133,0.8631065938199345,0.07427215576171875,0.044638633728027344,2480724
P-1,0.8377156454491375,0.12114014251781473,0.04880382775119617,0.06957708049113233,0.37028487102142704,0.07797479629516602,0.0290374755859375,1127724
P-10,0.9258333333333333,0.14,0.18340611353711792,0.15879017013232513,0.8207760682648296,0.10375285148620605,0.18831753730773926,2480724
P-11,0.8387190684133916,0.12209302325581395,0.049528301886792456,0.07046979865771812,0.6865831573538534,0.08924484252929688,0.17355871200561523,2480724
P-14,0.9248333333333333,0.21333333333333335,0.22939068100358423,0.22107081174438686,0.7653206854705576,0.07582712173461914,0.12909746170043945,2480724
P-15,0.9067489114658926,0.0,0.0,0.0,0.5088160406369602,0.08288884162902832,0.16121292114257812,2480724
P-2,0.8867924528301887,1.0,0.3066465256797583,0.46936416184971097,0.9277239311881772,0.07903170585632324,0.028891801834106445,1127724
P-3,0.7791016323126415,0.0,0.0,0.0,0.3145652068912096,0.08185577392578125,0.02819538116455078,1127724
P-4,0.853963295587661,0.0,0.0,0.0,0.7054555573310058,0.07460856437683105,0.02459096908569336,1127724
P-7,0.7305231464057207,0.0,0.0,0.0,0.8294852419686394,0.0718848705291748,0.033034563064575195,1127724
R-1,0.9248320268756999,0.0,0.0,0.0,0.7317753973378465,0.08648991584777832,0.019572734832763672,1127724
S-1,0.8752593002350989,0.008287292817679558,0.005494505494505495,0.006607929515418502,0.3235017164336536,0.07428765296936035,0.030153274536132812,1127724
S-2,0.8865083960625362,0.0,0.0,0.0,0.5773919551830893,0.07867145538330078,0.009626388549804688,2480724
T-1,0.7464755639097744,0.0,0.0,0.0,0.7432975587075149,0.07223129272460938,0.03398561477661133,1127724
T-12,0.9090128755364807,0.5299145299145299,0.2831050228310502,0.36904761904761907,0.8088940513812191,0.07625293731689453,0.019783496856689453,2480724
T-13,0.8579399141630901,1.0,0.2611607142857143,0.41415929203539825,0.7078347977076058,0.07974553108215332,0.01961493492126465,2480724
T-2,0.74158357771261,0.00936768149882904,0.002242152466367713,0.003618272274988693,0.8685875304258859,0.07663798332214355,0.03182625770568848,1127724
T-3,0.9523528718009199,0.4716981132075472,0.5263157894736842,0.4975124378109453,0.7018384335947909,0.0849008560180664,0.02500438690185547,1127724
T-4,0.8710439300897497,0.0,0.0,0.0,0.4802425917395977,0.07406306266784668,0.08485627174377441,2480724
T-5,0.8914069877242682,0.0,0.0,0.0,0.40837836088911894,0.06775045394897461,0.0923929214477539,2480724
T-8,0.7878787878787878,0.4788732394366197,0.11409395973154363,0.1842818428184282,0.7098797214854905,0.08253717422485352,0.004129171371459961,2480724
T-9,0.7600401606425703,1.0,0.17301038062283736,0.2949852507374631,0.960929508670096,0.07878708839416504,0.003367900848388672,2480724
