Channel,Accuracy,Precision,Recall,F1,AUC,TrainingTime,InferenceTime,Parameters
D-15,0.6336248785228377,0.02912621359223301,0.0045662100456621,0.007894736842105263,0.6904591958125149,8.722992420196533,0.17369842529296875,57596
D-16,0.6642754662840746,0.7238095238095238,0.10146862483311081,0.17798594847775176,0.5997370562637914,5.929830074310303,0.17937254905700684,57596
D-2,0.47004120070629785,0.23294117647058823,0.023157894736842106,0.04212765957446808,0.6138537180233364,9.832226991653442,1.2756435871124268,32396
D-3,0.6455503512880562,0.9063231850117096,0.11470065204505038,0.20363062352012629,0.9725141886866409,8.828295707702637,0.8931190967559814,32396
D-4,0.6622477009435089,1.0,0.1290421927933477,0.22858701582105836,0.99276200931476,8.61746621131897,0.5861473083496094,32396
D-5,0.9386291179596175,0.08488063660477453,0.21476510067114093,0.12167300380228137,0.22352022017861317,6.566603660583496,0.4266078472137451,32396
D-6,0.9269013360739979,0.0,0.0,0.0,0.6008756368017218,6.586909294128418,0.5674445629119873,32396
D-7,0.6172102890479979,0.25396825396825395,0.03554239170677527,0.06235790841182202,0.5867413440101636,6.482572317123413,0.4050617218017578,32396
D-8,0.9372266529457165,0.06201550387596899,0.1610738255033557,0.08955223880597014,0.7957918362856199,6.609688997268677,0.39528989791870117,32396
D-9,0.7924993156309882,0.0,0.0,0.0,0.8500732995937028,6.33346152305603,0.386455774307251,32396
E-1,0.8663260456273765,0.0,0.0,0.0,0.32030264596496605,7.212220668792725,0.44788289070129395,32396
E-10,0.8882807852468768,0.0,0.0,0.0,0.4790513493442364,7.1545000076293945,0.4587981700897217,32396
E-11,0.8916092227240314,0.0,0.0,0.0,0.4847451013355893,7.210591077804565,0.43666863441467285,32396
E-12,0.8573466476462197,0.0,0.0,0.0,0.23824134009024728,7.142669916152954,0.42823052406311035,32396
E-13,0.8874707259953162,0.02810304449648712,0.021505376344086023,0.024365482233502538,0.42588611113356306,7.1938512325286865,0.44089293479919434,32396
E-2,0.7725332068311196,0.0,0.0,0.0,0.22517206591664662,7.215412139892578,0.4278290271759033,32396
E-3,0.580967466796637,0.22384428223844283,0.028642590286425903,0.05078664090532708,0.13021651788775077,7.184427499771118,0.4473893642425537,32396
E-4,0.6224860673612794,0.24213075060532688,0.03444712366517396,0.06031363088057901,0.0832126246294166,7.2061707973480225,0.4535369873046875,32396
E-5,0.9198193800341713,0.2097560975609756,0.2052505966587112,0.2074788902291918,0.37540047118771536,7.097868204116821,0.44864940643310547,32396
E-6,0.9570731707317073,0.2707317073170732,0.676829268292683,0.3867595818815331,0.7174562790612973,7.194678544998169,0.416149377822876,32396
E-7,0.9712545676004872,0.6739659367396593,0.7308707124010554,0.7012658227848101,0.8664606433601117,6.919775485992432,0.44040656089782715,32396
E-8,0.864444971537002,0.0,0.0,0.0,0.5029325687262338,7.803210496902466,0.4667201042175293,32396
E-9,0.9173372348207754,0.22141119221411193,0.2026726057906459,0.2116279069767442,0.4912121092862393,7.134443998336792,0.45273923873901367,32396
F-1,0.9264497878359265,0.0,0.0,0.0,0.41383471370127645,7.098322629928589,0.46216869354248047,32396
