Channel,Accuracy,Precision,Recall,F1,AUC,TrainingTime,InferenceTime,Parameters
S-2,0.6039374638100753,0.08393632416787265,0.5321100917431193,0.145,0.5861523457434141,0.002251863479614258,0.04401350021362305,0
T-1,0.7604558270676691,0.4549192364170338,0.8943418013856813,0.6030757251313996,0.8233642965657721,0.0031082630157470703,0.10376739501953125,0
T-12,0.6622317596566524,0.19527896995708155,0.8310502283105022,0.31624674196351,0.8085674300089334,0.0026488304138183594,0.05847811698913574,0
T-13,0.632618025751073,0.2811158798283262,0.5848214285714286,0.37971014492753624,0.7043051180355245,0.002598285675048828,0.06752562522888184,0
T-2,0.76,0.46158357771261,0.8822869955156951,0.6060839430111667,0.8442008377887009,0.00292205810546875,0.1038661003112793,0
T-3,0.6103314070055431,0.06898584905660378,0.6157894736842106,0.12407211028632026,0.6858955946478122,0.003072023391723633,0.10233521461486816,0
T-4,0.5814832309872461,0.0755608028335301,0.38323353293413176,0.126232741617357,0.48202057423614314,0.008112668991088867,0.053503990173339844,0
T-5,0.5769593956562795,0.04373522458628842,0.29838709677419356,0.07628865979381444,0.4076645258355712,0.005698442459106445,0.053821563720703125,0
T-8,0.6885130373502466,0.3732394366197183,0.7114093959731543,0.4896073903002309,0.7222697854863528,0.0016791820526123047,0.04615640640258789,0
T-9,0.8504016064257028,0.6758793969849246,0.9307958477508651,0.7831149927219796,0.9613846703503766,0.001142740249633789,0.026645183563232422,0
